productId,name,productFamily,active,candidateCapabilities,relationTypes,confidence,evidence,coverageStatus,reviewReason
1734,Piso de Caucho Interlock 50x50cm x 20mm (Unidad) Incluye 3 Conectores,FLOORING,true,,,,,NO_CAPABILITY_APPLICABLE,
233,Par Mancuernas Hexagonales 22.5kg | HWM®,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1498,Par Discos Olímpicos Grip Rubber 15kg | PROmachine,WEIGHT_PLATE,true,,,,,NO_CAPABILITY_APPLICABLE,
1272,Hack Squat Lineal MO 2.0 | Obelix®,PLATE_LOADED_MACHINE,true,,,,,UNMODELED,SQUAT: Candidate capability is deferred from Training Semantics V1.
1150,Pack 8 Palmetas de Caucho 50x50cm x 25mm,FLOORING,true,,,,,NO_CAPABILITY_APPLICABLE,
100,Par Bumper Plates Classic Black 10kg | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
112,Par Crumb Bumper Plates 35Lbs | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
147,Par Discos Preolímpicos 20kg | Barbell,WEIGHT_PLATE,true,,,,,NO_CAPABILITY_APPLICABLE,
898,Banco Plano Amarillo Flúor | KONG,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,
1199,Piso de Caucho Rollo 10x1mt x 6mm,FLOORING,true,,,,,NO_CAPABILITY_APPLICABLE,
727,Pack 150kg Classic Black + Training 20kg | HWM®,,false,,,,,UNMODELED,
818,Cinturón de Levantamiento Straight Black | HWM,PROTECTIVE_GEAR,true,,,,,NO_CAPABILITY_APPLICABLE,
900,Set 4 Cajones Pliométricos Apilables | HWM®,,true,,,,,UNMODELED,
760,Power Rack | KONG,RACK_CAGE,false,PULL_UP,SUPPORTED,HIGH,STRUCTURED_FEATURE:11:Peso máximo de usuario: Barra dominadas: 250 kg.:FEATURE_NAME_PULL_UP_DIRECT_EXPLICIT_V1:Explicit module/configuration evidence; supported relation. | STRUCTURED_FEATURE:47:Diámetro de agarre: Barra dominadas: 30 mm.:FEATURE_NAME_PULL_UP_DIRECT_EXPLICIT_V1:Explicit module/configuration evidence; supported relation.,UNMODELED,SUPPORTED assignment requires explicit module/configuration evidence.
1496,Par Discos Olímpicos Grip Rubber 5kg | PROmachine,WEIGHT_PLATE,true,,,,,NO_CAPABILITY_APPLICABLE,
59,Balón Medicinal 9kg Color Series | HWM®,BALL_BAG,true,,,,,UNMODELED,
901,Trineo Multifuncional 3.0 Power Sled | HWM®,ROPE_SLED,true,,,,,UNMODELED,
420,Rep Timer | HWM®,,true,,,,,UNMODELED,
1508,Dual Press Pectoral / Hombros MO 2.0 | Obelix®,SELECTORIZED_MACHINE,true,,,,,INSUFFICIENT_EVIDENCE,
82,Cajón Pliométrico de Madera 3 en 1 (75x50x60cm) | HWM®,,true,,,,,UNMODELED,
1255,Par Discos Powerlifting Chromed Steel 25kg | XMASTER,WEIGHT_PLATE,true,,,,,UNMODELED,
1155,Pack 10 Palmetas de Caucho 100x100cm 15mm,FLOORING,false,,,,,NO_CAPABILITY_APPLICABLE,
549,Set 30kg Mancuernas Eco Rojo | Forza,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
725,Pack 100kg Classic Black | HWM®,WEIGHT_PLATE,false,,,,,UNMODELED,
934,Barras Paralelas Ajustables 77-98cm (Par) | HWM,BODYWEIGHT_GYMNASTICS,true,DIP,DIRECT,EXPLICIT,NAME:NAME:paralelas:NAME_DIP_DIRECT_EXPLICIT_V1: | TRUSTED_CATEGORY:430:Barras Paralelas:CATEGORY_NAME_DIP_DIRECT_EXPLICIT_V1:SEMANTIC_STRONG,UNMODELED,
1122,Multiestación de Poder 1.0 | Forza,,true,,,,,UNMODELED,
396,Rack de Almacenamiento Barra Olímpica 9pcs de Suelo | HWM®,STORAGE,true,,,,,NO_CAPABILITY_APPLICABLE,
666,Barra Olímpica Cerakote Amarillo 15kg | KONG,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
814,Cinturón de Levantamiento Black Leather | HWM,PROTECTIVE_GEAR,true,,,,,NO_CAPABILITY_APPLICABLE,
1171,Barra Olímpica 15kg Classic Serie | PROmachine,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
494,Polea Cruzada Corta V8 Series | Obelix,CABLE_MACHINE,true,,,,,INSUFFICIENT_EVIDENCE,
1339,Banco Plano Negro | KONG,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,
81,Par Collarines Olímpicos de PVC 50mm Negro | HWM®,MACHINE_ATTACHMENT,true,,,,,UNMODELED,
1604,Powerlifting Combo Rack Heavy Duty | KONG,RACK_CAGE,true,,,,,UNMODELED,
497,Dual Abductor/Aductor V8 Series | Obelix,SELECTORIZED_MACHINE,false,ABDUCTOR;ADDUCTOR,DIRECT,EXPLICIT,NAME:NAME:abductor:NAME_ABDUCTOR_EXPLICIT_V1: | NAME:NAME:aductor:NAME_ADDUCTOR_EXPLICIT_V1:,UNMODELED,
966,Pack 10 Colchonetas Black/Red Pu 100x50x5cm | FullFit,FLOORING,true,,,,,NO_CAPABILITY_APPLICABLE,
146,Par Discos Preolímpicos 15kg | Barbell,WEIGHT_PLATE,true,,,,,NO_CAPABILITY_APPLICABLE,
1266,Aperturas Pec Fly / Rear Delt MO 2.0 Obelix®,SELECTORIZED_MACHINE,true,,,,,UNMODELED,
1538,Power Rack Delta | HWM®,RACK_CAGE,true,PULL_UP,SUPPORTED,HIGH,STRUCTURED_FEATURE:11:Peso máximo de usuario: 150 kg (Barra pull-up):FEATURE_NAME_PULL_UP_DIRECT_EXPLICIT_V1:Explicit module/configuration evidence; supported relation.,UNMODELED,SUPPORTED assignment requires explicit module/configuration evidence.
183,Kettlebell Acero 10kg | HWM®,KETTLEBELL,true,,,,,UNMODELED,
1025,Dual Polea Alta/Remo V8 Series | Obelix,CABLE_MACHINE,false,LAT_PULLDOWN;ROW,DIRECT,EXPLICIT,NAME:NAME:polea alta:NAME_LAT_PULLDOWN_EXPLICIT_V1: | NAME:NAME:polea alta remo:NAME_ROW_EXPLICIT_V1:,UNMODELED,
9,Banda de Resistencia Light 22mm 50Lbs Negro | HWM®,BAND_SUSPENSION,true,,,,,NO_CAPABILITY_APPLICABLE,
1189,Plataforma de Levantamiento 2.4mt*1.2mt | HWM®,FLOORING,true,,,,,NO_CAPABILITY_APPLICABLE,
2134,Multifuncional Smith ZR Series | PROmachine,PLATE_LOADED_MACHINE,true,,,,,UNMODELED,
1547,Power Rack Magnum | HWM®,RACK_CAGE,true,PULL_UP,SUPPORTED,HIGH,STRUCTURED_FEATURE:11:Peso máximo de usuario: 200 kg (barra pull up):FEATURE_NAME_PULL_UP_DIRECT_EXPLICIT_V1:Explicit module/configuration evidence; supported relation.,UNMODELED,SUPPORTED assignment requires explicit module/configuration evidence.
1553,2da Selección - Airbike Hurricane 3.0 | HWM®,CARDIO_MACHINE,,,,,,UNMODELED,
871,Colchoneta Pu Negro/Rojo Plegable 100x50x5cm | FullFit,FLOORING,true,,,,,NO_CAPABILITY_APPLICABLE,
1158,Trotadora Escaladora Lite Series | Obelix,CARDIO_MACHINE,true,,,,,UNMODELED,
981,Banco Olímpico Ajustable ZR Series| PROmachine,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,
28,Barra Olímpica 8.5kg 150cm Eco Serie | PROmachine,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
54,Par Anillas Olímpicas de Gimnasia Madera | HWM®,BODYWEIGHT_GYMNASTICS,true,,,,,UNMODELED,
151,AbMat 1.0 | HWM®,,true,,,,,NO_CAPABILITY_APPLICABLE,
791,Barra Olímpica Hex Trap Bar Black Series 27kg | HWM®,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
2084,Máquina Home Gym ULTRA FZ410 68kg - 2da Selección | Forza,,,,,,,UNMODELED,
187,Kettlebell Acero 24kg | HWM®,KETTLEBELL,true,,,,,UNMODELED,
84,Set 4 Cajones Pliométricos | HWM,,false,,,,,UNMODELED,
1501,Dual Dominada / Fondo Asistida MO 2.0 Obelix®,SELECTORIZED_MACHINE,true,PULL_UP,SUPPORTED,EXPLICIT,NAME:NAME:dominada:NAME_PULL_UP_DIRECT_EXPLICIT_V1_SUPPORTED:Explicit module/configuration on a rack or multifunction station.,UNMODELED,SUPPORTED assignment requires explicit module/configuration evidence.
681,Banco GHD Glute Ham Developer 1.0 | HWM,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,
1059,Multifuncional Smith ZR Series | PROmachine,PLATE_LOADED_MACHINE,true,DIP;PULL_UP,SUPPORTED,HIGH,STRUCTURED_FEATURE:11:Peso máximo de usuario: Barra dominadas y Soporte para fondos: 150 kg.:FEATURE_NAME_DIP_DIRECT_EXPLICIT_V1:Explicit module/configuration evidence; supported relation. | STRUCTURED_FEATURE:11:Peso máximo de usuario: Barra dominadas y Soporte para fondos: 150 kg.:FEATURE_NAME_PULL_UP_DIRECT_EXPLICIT_V1:Explicit module/configuration evidence; supported relation.,UNMODELED,SUPPORTED assignment requires explicit module/configuration evidence.
1153,Pack 150kg Full Color | HWM®,WEIGHT_PLATE,false,,,,,UNMODELED,
495,Polea Cruzada V8 Series | Obelix,CABLE_MACHINE,true,,,,,INSUFFICIENT_EVIDENCE,
703,Pack 8 Pares de Mancuernas Hexagonales 180kg Deluxe Pvc | HWM,DUMBBELL,false,,,,,NO_CAPABILITY_APPLICABLE,
1971,Palmeta de Caucho 100x100cm 15mm (Unidad) - 2da Selección,FLOORING,,,,,,NO_CAPABILITY_APPLICABLE,
10,Banda de Resistencia Medium 32mm 80Lbs Morado | HWM®,BAND_SUSPENSION,true,,,,,NO_CAPABILITY_APPLICABLE,
1209,Barra Olímpica Cerakote Pink Camo 500lb 15kg | HWM,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1970,Airbike Hurricane 3.0 - 2da Selección | HWM®,CARDIO_MACHINE,,,,,,UNMODELED,
1239,Trotadora Curva AirRunner 1.0 | HWM®,CARDIO_MACHINE,true,,,,,UNMODELED,
102,Par Bumper Plates Classic Black 20kg | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
613,Par Bumper Plates 15lb Wodstock Edición Limitada | HWM,WEIGHT_PLATE,true,,,,,UNMODELED,
492,Extensión de Cuadriceps V8 Series | Obelix,SELECTORIZED_MACHINE,false,LEG_EXTENSION,DIRECT,EXPLICIT,NAME:NAME:extension de cuadriceps:NAME_LEG_EXTENSION_EXPLICIT_V1:,UNMODELED,
22,Barra Olímpica 15kg Elite | HWM®,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1177,Rack de Almacenamiento Mancuernas 6 pares Vertical | HWM®,STORAGE,true,,,,,NO_CAPABILITY_APPLICABLE,
8,Banda de Resistencia X-Light 13mm 25Lbs Rojo | HWM®,BAND_SUSPENSION,true,,,,,NO_CAPABILITY_APPLICABLE,
840,Par Bumper Plates Pink Color 10kg | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
101,Par Bumper Plates Classic Black 15kg | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
1451,Máquina Home Gym ULTRA FZ410 68kg | Forza,CABLE_MACHINE,true,,,,,UNMODELED,
414,Pack 8 Pares de Mancuernas de Caucho + Rack | HWM,DUMBBELL,false,,,,,NO_CAPABILITY_APPLICABLE,
1205,Set 30kg Mancuernas Eco + Kettlebell (Color Verde) | Forza,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1207,Multi Estación 4 Stacks V8 Series | Obelix,CABLE_MACHINE,true,LAT_PULLDOWN;ROW,DIRECT,HIGH,STRUCTURED_FEATURE:34:Pila de Stack: Polea alta: 295 Lbs (133 kg).:FEATURE_NAME_LAT_PULLDOWN_EXPLICIT_V1: | STRUCTURED_FEATURE:34:Pila de Stack: Remo bajo: 295 Lbs (133 kg).:FEATURE_NAME_ROW_EXPLICIT_V1:,UNMODELED,
435,Set 10 Body Pump + Rack | FullFit,RACK_CAGE,true,,,,,UNMODELED,
1885,Remo Sentado ISO ZR Series | PROmachine,PLATE_LOADED_MACHINE,true,ROW,DIRECT,EXPLICIT,NAME:NAME:remo sentado:NAME_ROW_EXPLICIT_V1:,UNMODELED,
60,Balón Medicinal 10kg Color Series | HWM®,BALL_BAG,true,,,,,UNMODELED,
1494,Par Discos Olímpicos Grip Rubber 2.5kg | PROmachine,WEIGHT_PLATE,true,,,,,NO_CAPABILITY_APPLICABLE,
119,Par Discos Olímpicos Fraccionales 2.5kg | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
1021,Multipower ZR Series | PROmachine,PLATE_LOADED_MACHINE,true,,,,,UNMODELED,
247,Polea Alta Remo (Accesorio Jaula Hell - MJHWM2) | HWM,CABLE_MACHINE,false,,,,,NO_CAPABILITY_APPLICABLE,
1934,Pack 155kg Grip Rubber | PROmachine,WEIGHT_PLATE,true,,,,,NO_CAPABILITY_APPLICABLE,
43,Barra Preolímpica 150cm 7.5kg,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
711,Pack Garage Kong HWM,,,,,,,UNMODELED,
573,Par Discos Olímpicos 25lb | Barbell Standard,WEIGHT_PLATE,true,,,,,NO_CAPABILITY_APPLICABLE,
1270,Curl de Femoral Acostado MO 2.0 Obelix®,SELECTORIZED_MACHINE,true,,,,,INSUFFICIENT_EVIDENCE,
302,Barras Paralelas 70cm (Par) | HWM,BODYWEIGHT_GYMNASTICS,true,DIP,DIRECT,EXPLICIT,NAME:NAME:paralelas:NAME_DIP_DIRECT_EXPLICIT_V1: | TRUSTED_CATEGORY:430:Barras Paralelas:CATEGORY_NAME_DIP_DIRECT_EXPLICIT_V1:SEMANTIC_STRONG,UNMODELED,
1487,Bicicleta de Spinning 812NX | VORTEC,CARDIO_MACHINE,true,,,,,UNMODELED,
1119,Banco Preolímpico Plegable con Soporte para Fondos | Forza,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,
166,Step Aeróbico 2 Niveles Basic 1.0 | FullFit,,true,,,,,UNMODELED,
11,Banda de Resistencia Heavy 45mm 120Lbs Verde | HWM®,BAND_SUSPENSION,true,,,,,NO_CAPABILITY_APPLICABLE,
788,Banco Sentadilla Búlgara ZR Series | PROmachine,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,SQUAT: Candidate capability is deferred from Training Semantics V1.
1121,Atril de Sentadillas 1.0 (Par) | Forza,RACK_CAGE,true,,,,,UNMODELED,
2068,Smith Machine ZR Series | PROmachine,PLATE_LOADED_MACHINE,true,,,,,UNMODELED,
182,Kettlebell Acero 8kg | HWM®,KETTLEBELL,true,,,,,UNMODELED,
548,Set 20kg Mancuernas Eco Rojo | PROmachine,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
726,Pack 150kg Classic Black | HWM®,WEIGHT_PLATE,false,,,,,UNMODELED,
841,Par Bumper Plates Pink Color 20kg | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
983,Mancuernas Ajustables 2 x 20kg + Rack | PROmachine,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1429,Dual Cable Cross MAX 1.0 Lite Series | Obelix,CABLE_MACHINE,false,,,,,UNMODELED,
1089,Pack 8 Pares de Mancuernas Black + Rack | HWM,DUMBBELL,,,,,,NO_CAPABILITY_APPLICABLE,
1533,Pack 105kg Discos Olímpicos Grip Rubber | PROmachine,WEIGHT_PLATE,false,,,,,NO_CAPABILITY_APPLICABLE,
1537,Half Rack Delta | HWM®,RACK_CAGE,true,PULL_UP,SUPPORTED,HIGH,STRUCTURED_FEATURE:11:Peso máximo de usuario: 150 kg (Barra pull-up):FEATURE_NAME_PULL_UP_DIRECT_EXPLICIT_V1:Explicit module/configuration evidence; supported relation.,UNMODELED,SUPPORTED assignment requires explicit module/configuration evidence.
175,Polea Alta Remo Bajo | PROmachine,CABLE_MACHINE,false,LAT_PULLDOWN;ROW,DIRECT,EXPLICIT,NAME:NAME:polea alta:NAME_LAT_PULLDOWN_EXPLICIT_V1: | NAME:NAME:polea alta remo:NAME_ROW_EXPLICIT_V1:,UNMODELED,
1881,Escalera Home Led S1 Series | Obelix®,CARDIO_MACHINE,true,,,,,UNMODELED,
1581,Cinturón de Levantamiento Iconlift™ 1.0 Negro | HWM®,PROTECTIVE_GEAR,true,,,,,NO_CAPABILITY_APPLICABLE,
235,Mancuerna Hexagonal 30kg (Unidad) | HWM®,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
368,Pack 260Lbs Crumb | HWM®,WEIGHT_PLATE,false,,,,,UNMODELED,
1274,Jaula Smith Vertical MO 2.0 | Obelix®,PLATE_LOADED_MACHINE,true,,,,,UNMODELED,
173,Almohadilla De Barra Nailon Negro | FullFit,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
263,Polea Alta Remo MO Series | Obelix,CABLE_MACHINE,false,LAT_PULLDOWN;ROW,DIRECT,EXPLICIT,NAME:NAME:polea alta:NAME_LAT_PULLDOWN_EXPLICIT_V1: | NAME:NAME:polea alta remo:NAME_ROW_EXPLICIT_V1:,UNMODELED,
242,Par Mancuernas Hexagonales de Caucho 30Lbs,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1649,Botas de Compresión Therapy Boots 6.0 | O2Life,RECOVERY_TOOL,true,,,,,UNMODELED,
1481,2° Selección - Airbike Hurricane 3.0 | HWM,CARDIO_MACHINE,,,,,,UNMODELED,
1296,Pack 150kg Discos Powerlifting Chromed Steel | XMASTER,WEIGHT_PLATE,false,,,,,UNMODELED,
1879,Banco Plano Delta | HWM®,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,
1008,Par Correas de Levantamiento Lifting Straps | HWM®,PROTECTIVE_GEAR,true,,,,,NO_CAPABILITY_APPLICABLE,
1619,Pack Dúo Leg Curl/Extension MO 2.0 | Obelix,,true,LEG_CURL;LEG_EXTENSION,DIRECT,EXPLICIT;HIGH,NAME:NAME:leg curl:NAME_LEG_CURL_EXPLICIT_V1: | STRUCTURED_FEATURE:34:Pila de Stack: Curl Femoral: 117 Kg + 4.6 Kg (Peso Incremental Desplegable):FEATURE_NAME_LEG_CURL_EXPLICIT_V1: | STRUCTURED_FEATURE:34:Pila de Stack: Extensión de cuádriceps: 138 Kg + 4.6 Kg (Peso Incremental Desplegable):FEATURE_NAME_LEG_EXTENSION_EXPLICIT_V1:,UNMODELED,
1449,Banco Multifuncional + Bandas de Resistencia | Forza,BENCH,true,LEG_CURL,DIRECT,HIGH,STRUCTURED_FEATURE:12:Peso máximo de carga: Accesorio leg curl / scott: 50 kg.:FEATURE_NAME_LEG_CURL_EXPLICIT_V1:,UNMODELED,
1660,Dual Prensa Hack Beast | Obelix,PLATE_LOADED_MACHINE,true,,,,,UNMODELED,
1918,Trotadora Comercial S1Pro Series TFT Touch | Obelix®,CARDIO_MACHINE,true,,,,,UNMODELED,
797,Safety Squat Bar Black Series | HWM,,true,,,,,UNMODELED,SQUAT: Candidate capability is deferred from Training Semantics V1.
804,Botella Shaker Acero Inoxidable 800ml Blanco | HWM®,,true,,,,,UNMODELED,
1001,Rack de Almacenamiento Disco Olímpicos de Suelo | HWM®,STORAGE,true,,,,,NO_CAPABILITY_APPLICABLE,
1447,Banco Regulable Plegable 2.0 | Forza,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,
1708,Trotadora Home FZ100 Pro | Forza,CARDIO_MACHINE,true,,,,,UNMODELED,
103,Par Bumper Plates Classic Black 25kg | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
437,Soga de Tríceps - Accesorio Polea | Obelix,CABLE_MACHINE,true,,,,,NO_CAPABILITY_APPLICABLE,
56,Balón Medicinal 3kg Color Series | HWM®,BALL_BAG,true,,,,,UNMODELED,
1083,Pack 245Lbs Full | Barbell Standard,,false,,,,,NO_CAPABILITY_APPLICABLE,
1549,Banco Plano Alpha | HWM®,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,
1645,Rodilleras de Neopreno XBarbell 5mm Negro | HWM®,PROTECTIVE_GEAR,true,,,,,NO_CAPABILITY_APPLICABLE,
244,Par Mancuernas Hexagonales de Caucho 40Lbs,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
66,Barra Olímpica 7.5kg Blue Technique Series | HWM,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
807,"Barra Olímpica 7,5kg Pink Technique Series | HWM",BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
873,Colchoneta Pu Negro/Rojo Plegable 180x60x4cm | FullFit,FLOORING,true,,,,,NO_CAPABILITY_APPLICABLE,
189,Kettlebell Acero 32kg | HWM®,KETTLEBELL,true,,,,,UNMODELED,
188,Kettlebell Acero 28kg | HWM®,KETTLEBELL,true,,,,,UNMODELED,
392,Squat Rack | HWM,RACK_CAGE,false,,,,,UNMODELED,SQUAT: Candidate capability is deferred from Training Semantics V1.
99,Par Bumper Plates Classic Black 5kg | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
821,Collarines Olímpicos de Aluminio 50mm Silver (Par) | HWM,MACHINE_ATTACHMENT,true,,,,,UNMODELED,
19,Barra Olímpica C-175 35Lbs | HWM®,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
47,"Barra Preolímpica ""Z"" 120cm 6,5kg 25mm",BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1925,Pack 150kg Classic Black | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
143,Par Discos Preolímpicos 3kg | Barbell,WEIGHT_PLATE,true,,,,,NO_CAPABILITY_APPLICABLE,
1516,Polea Cruzada MO 2.0 | Obelix®,CABLE_MACHINE,true,,,,,INSUFFICIENT_EVIDENCE,
52,Banda de Suspensión | FullFit,BAND_SUSPENSION,true,,,,,UNMODELED,
1431,Ventilador Cooler 1.0 | HWM®,,true,,,,,UNMODELED,
1926,Pack 150kg Eco Series | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
25,Par Barra Olímpica Mancuerna 4kg | PROmachine,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1509,Air Rower 2.0 Smart Connect | XEBEX,CARDIO_MACHINE,true,,,,,UNMODELED,
1620,Pack Dúo Abductor/Aductor MO 2.0 | Obelix,,true,ABDUCTOR;ADDUCTOR,DIRECT,EXPLICIT,NAME:NAME:abductor:NAME_ABDUCTOR_EXPLICIT_V1: | NAME:NAME:aductor:NAME_ADDUCTOR_EXPLICIT_V1:,UNMODELED,
1664,Multi Fly de Pie MO 2.0 | Obelix®,SELECTORIZED_MACHINE,true,,,,,UNMODELED,
440,Leg Curl/Extension | Accesorio Banco Regulable Pro | HWM,BENCH,false,,,,,NO_CAPABILITY_APPLICABLE,
1888,Banco Lumbar GHD ZR Series | PROmachine,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,
819,Cinturón de Levantamiento Straight Pink | HWM,PROTECTIVE_GEAR,true,,,,,NO_CAPABILITY_APPLICABLE,
382,Set 10 Pares Mancuernas PU (desde 2.5kg a 25kg) + Rack | Obelix,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
69,Cuerda Battle Rope 38mm | HWM®,ROPE_SLED,true,,,,,UNMODELED,
1173,Quick Speed Rope Red | HWM,ROPE_SLED,true,,,,,UNMODELED,
2133,Smith Machine Half Rack ZR Series | PROmachine,PLATE_LOADED_MACHINE,true,,,,,UNMODELED,
1628,Set 20kg Maletín Cast Iron | 2da Selección,,,,,,,UNMODELED,
1197,Piso de Caucho Interlock 50x50cm x 15mm (Unidad) Sin Bordes,FLOORING,true,,,,,NO_CAPABILITY_APPLICABLE,
1884,Squat Machine ZR Series | PROmachine,PLATE_LOADED_MACHINE,true,,,,,UNMODELED,SQUAT: Candidate capability is deferred from Training Semantics V1.
1276,Banco Olímpico Plano MO 2.0 | Obelix®,BENCH,true,,,,,NO_CAPABILITY_APPLICABLE,
2174,Palmeta de Caucho 100x100cm 15mm - 2da Selección StrongFit (Unidad),FLOORING,,,,,,NO_CAPABILITY_APPLICABLE,
1552,Par Discos Olímpicos Grip Rubber 25kg | PROmachine,WEIGHT_PLATE,true,,,,,NO_CAPABILITY_APPLICABLE,
1928,Pack 260Lbs Crumb | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
114,Par Crumb Bumper Plates 55Lbs | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
1922,Multipower MO 2.0 | Obelix®,PLATE_LOADED_MACHINE,true,,,,,UNMODELED,
1004,Set 3 Agarres Ergonómicos - Accesorio Polea | Obelix,CABLE_MACHINE,false,,,,,NO_CAPABILITY_APPLICABLE,
546,Barra Olímpica 11.5kg 180cm Eco Serie | PROmachine,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1267,Polea Alta MO 2.0 Obelix®,CABLE_MACHINE,true,LAT_PULLDOWN,DIRECT,EXPLICIT,NAME:NAME:polea alta:NAME_LAT_PULLDOWN_EXPLICIT_V1:,UNMODELED,
817,Cinturón de Levantamiento Camo | HWM,PROTECTIVE_GEAR,true,,,,,NO_CAPABILITY_APPLICABLE,
1188,Pasto Sintético Rollo 10x2mt,FLOORING,true,,,,,NO_CAPABILITY_APPLICABLE,
1541,Half Rack Alpha | HWM®,RACK_CAGE,true,PULL_UP,SUPPORTED,HIGH,STRUCTURED_FEATURE:11:Peso máximo de usuario: 150 kg (Barra pull up):FEATURE_NAME_PULL_UP_DIRECT_EXPLICIT_V1:Explicit module/configuration evidence; supported relation.,UNMODELED,SUPPORTED assignment requires explicit module/configuration evidence.
177,Barra Pull Ups 1.0 | HWM®,BODYWEIGHT_GYMNASTICS,true,PULL_UP,DIRECT,EXPLICIT,NAME:NAME:barra pull ups:NAME_PULL_UP_DIRECT_EXPLICIT_V1: | TRUSTED_CATEGORY:429:Barras de Dominadas:CATEGORY_NAME_PULL_UP_DIRECT_EXPLICIT_V1:SEMANTIC_STRONG,UNMODELED,
655,Pack 3 Pares de Mancuernas de Caucho 10-15-20kg | HWM®,DUMBBELL,false,,,,,NO_CAPABILITY_APPLICABLE,
1275,Prensa Horizontal Sentado MO 2.0 Obelix®,PLATE_LOADED_MACHINE,true,,,,,UNMODELED,
574,Par Discos Olímpicos 35lb | Barbell Standard,WEIGHT_PLATE,true,,,,,NO_CAPABILITY_APPLICABLE,
837,Par Bumper Plates Full Color 20kg | HWM®,WEIGHT_PLATE,true,,,,,UNMODELED,
1546,Half Rack Magnum | HWM®,RACK_CAGE,true,PULL_UP,SUPPORTED,HIGH,STRUCTURED_FEATURE:11:Peso máximo de usuario: 200 kg (barra pull up):FEATURE_NAME_PULL_UP_DIRECT_EXPLICIT_V1:Explicit module/configuration evidence; supported relation.,UNMODELED,SUPPORTED assignment requires explicit module/configuration evidence.
1450,Máquina Home Gym PRO FZ402B 68kg | Forza,CABLE_MACHINE,true,,,,,UNMODELED,
1651,Barra Olímpica Power Bar 20kg | KONG,BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1172,Quick Speed Rope Gold | HWM,ROPE_SLED,true,,,,,UNMODELED,
1026,Mancuerna Hexagonal 40kg (Unidad) | HWM®,DUMBBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
1646,Rodilleras de Neopreno XBarbell 5mm FullColor | HWM®,PROTECTIVE_GEAR,true,,,,,NO_CAPABILITY_APPLICABLE,
40,Barra Preolímpica Mancuerna (Unidad),BARBELL,true,,,,,NO_CAPABILITY_APPLICABLE,
