productId,classifierVersion,registryVersion,registryHash,rulesHash,exerciseCapabilities,trainingFunctions,coverageStatus,reviewCandidates,warnings,deferredFindings
1470,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1471,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1472,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1473,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1474,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1475,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1476,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1477,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1478,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1479,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1480,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1481,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1482,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1483,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1484,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1486,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1487,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1488,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1489,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1490,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1491,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1492,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],"[{""functionCode"":""BARBELL_SUPPORT"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",NO_CAPABILITY_APPLICABLE,,Training Function assignment does not imply complete exercise semantic coverage.,
1493,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],"[{""functionCode"":""BARBELL_SUPPORT"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",NO_CAPABILITY_APPLICABLE,,Training Function assignment does not imply complete exercise semantic coverage.,
1494,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1496,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1497,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1498,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1499,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1500,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,"[{""capabilityCode"":""SHOULDER_PRESS"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",[],UNMODELED,,,
1501,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,"[{""capabilityCode"":""PULL_UP"",""relationType"":""SUPPORTED"",""classificationConfidence"":""EXPLICIT""}]",[],UNMODELED,,SUPPORTED assignment requires explicit module/configuration evidence.,
1502,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,"[{""capabilityCode"":""LEG_CURL"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",[],UNMODELED,,,
1503,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,"[{""capabilityCode"":""ROW"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]","[{""functionCode"":""CABLE_RESISTANCE"",""relationType"":""DIRECT"",""classificationConfidence"":""HIGH""}]",UNMODELED,,,
1504,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],INSUFFICIENT_EVIDENCE,,,
1505,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,"[{""capabilityCode"":""ABDUCTOR"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""},{""capabilityCode"":""ADDUCTOR"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",[],UNMODELED,,,
1506,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,"[{""capabilityCode"":""LAT_PULLDOWN"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""},{""capabilityCode"":""ROW"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]","[{""functionCode"":""CABLE_RESISTANCE"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",UNMODELED,,,
1507,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,"[{""capabilityCode"":""BICEPS_CURL"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""},{""capabilityCode"":""TRICEPS_EXTENSION"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",[],UNMODELED,,,
1508,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],INSUFFICIENT_EVIDENCE,,,
1509,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1510,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],"[{""functionCode"":""BARBELL_SUPPORT"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",NO_CAPABILITY_APPLICABLE,,Training Function assignment does not imply complete exercise semantic coverage.,
1511,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,"[{""capabilityCode"":""CALF_RAISE"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",[],UNMODELED,,,
1512,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],"[{""functionCode"":""BARBELL_SUPPORT"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",UNMODELED,,Training Function assignment does not imply complete exercise semantic coverage.,SQUAT:squat
1513,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1514,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1515,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,SQUAT:squat
1516,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],"[{""functionCode"":""CABLE_RESISTANCE"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",INSUFFICIENT_EVIDENCE,,Training Function assignment does not imply complete exercise semantic coverage.,
1517,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],"[{""functionCode"":""CABLE_RESISTANCE"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",INSUFFICIENT_EVIDENCE,,Training Function assignment does not imply complete exercise semantic coverage.,
1518,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1519,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1520,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1521,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1522,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1523,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1524,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1525,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1526,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1527,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1528,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1529,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1530,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1531,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1532,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1533,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1535,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],"[{""functionCode"":""BARBELL_SUPPORT"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",UNMODELED,,Training Function assignment does not imply complete exercise semantic coverage.,
1536,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],"[{""functionCode"":""BARBELL_SUPPORT"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",UNMODELED,,Training Function assignment does not imply complete exercise semantic coverage.,SQUAT:squat
1537,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,"[{""capabilityCode"":""PULL_UP"",""relationType"":""SUPPORTED"",""classificationConfidence"":""HIGH""}]","[{""functionCode"":""BARBELL_SUPPORT"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",UNMODELED,,SUPPORTED assignment requires explicit module/configuration evidence.,
1538,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,"[{""capabilityCode"":""PULL_UP"",""relationType"":""SUPPORTED"",""classificationConfidence"":""HIGH""}]","[{""functionCode"":""BARBELL_SUPPORT"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",UNMODELED,,SUPPORTED assignment requires explicit module/configuration evidence.,
1539,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],"[{""functionCode"":""BARBELL_SUPPORT"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",UNMODELED,,Training Function assignment does not imply complete exercise semantic coverage.,
1540,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],"[{""functionCode"":""BARBELL_SUPPORT"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",UNMODELED,,Training Function assignment does not imply complete exercise semantic coverage.,SQUAT:squat
1541,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,"[{""capabilityCode"":""PULL_UP"",""relationType"":""SUPPORTED"",""classificationConfidence"":""HIGH""}]","[{""functionCode"":""BARBELL_SUPPORT"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",UNMODELED,,SUPPORTED assignment requires explicit module/configuration evidence.,
1543,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,"[{""capabilityCode"":""DIP"",""relationType"":""SUPPORTED"",""classificationConfidence"":""HIGH""},{""capabilityCode"":""PULL_UP"",""relationType"":""SUPPORTED"",""classificationConfidence"":""HIGH""}]","[{""functionCode"":""BARBELL_SUPPORT"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",UNMODELED,,SUPPORTED assignment requires explicit module/configuration evidence.,
1544,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],"[{""functionCode"":""BARBELL_SUPPORT"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",UNMODELED,,Training Function assignment does not imply complete exercise semantic coverage.,
1545,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],"[{""functionCode"":""BARBELL_SUPPORT"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",UNMODELED,,Training Function assignment does not imply complete exercise semantic coverage.,SQUAT:squat
1546,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,"[{""capabilityCode"":""PULL_UP"",""relationType"":""SUPPORTED"",""classificationConfidence"":""HIGH""}]","[{""functionCode"":""BARBELL_SUPPORT"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",UNMODELED,,SUPPORTED assignment requires explicit module/configuration evidence.,
1547,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,"[{""capabilityCode"":""PULL_UP"",""relationType"":""SUPPORTED"",""classificationConfidence"":""HIGH""}]","[{""functionCode"":""BARBELL_SUPPORT"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",UNMODELED,,SUPPORTED assignment requires explicit module/configuration evidence.,
1548,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1549,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1550,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1551,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,"[{""capabilityCode"":""LEG_CURL"",""relationType"":""DIRECT"",""classificationConfidence"":""EXPLICIT""}]",[],UNMODELED,,,
1552,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1553,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1554,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1555,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1556,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],NO_CAPABILITY_APPLICABLE,,,
1557,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
1558,training-semantic-classifier-v2,training-semantic-registry-v2,7f7c6e88f31a7e4be4fb03761b58b380c6b37070297172a713b2d8a5ba9f14f8,a619932df9f2c4241330826cdd4b728164df7fa1672b2941e04fab621da8a78a,[],[],UNMODELED,,,
